ModuleName,PhisycalName,ChannelType,ChannelId,ChannelDataType,UnitOfMeasure,Decimals,LogicalNames,ModuleID,ChannelEnabled,ChannelInfo,Description,LogicalName,IsNumeric,Name,AlarmStatus/BenchAlarmOn,AlarmStatus/EngineAlarmOn,AlarmStatus/Status,AlarmStatus/UpperLimit,AlarmStatus/LowerLimit,AlarmStatus/IsAlarmOn,Warning,WarningStatus/BenchAlarmOn,WarningStatus/EngineAlarmOn,WarningStatus/Status,WarningStatus/UpperLimit,WarningStatus/LowerLimit,WarningStatus/IsAlarmOn,EndAcquisitionValue,StartAcquisitionValue,System,BufferedValuesCount,BufferLength,IsBufferFull,BlackBoxLength,Tag,MeasureType,Direction,Category,Key,,,,,,
DSG_CanCcp,wnwsa_w_CCP1_AE31a,0,20,8,Grad KW,2,wnwsa_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwsa_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935700,,,3,,,
DSG_CanCcp,wnwsa_w_CCP1_AE31a_AVERAGE,0,414,8,Grad KW,2,wnwsa_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwsa_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936094,,,4,,,
DSG_CanCcp,wnwse_w_CCP1_AE31a,0,21,8,Grad KW,2,wnwse_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwse_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935701,,,3,,,
DSG_CanCcp,wnwse_w_CCP1_AE31a_AVERAGE,0,415,8,Grad KW,2,wnwse_w_CCP1_AE31a,3005,TRUE,,,,TRUE,wnwse_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936095,,,4,,,
DSG_CanCcp,zwbas_CCP1_AE31a,0,22,8,Grad KW,2,zwbas_CCP1_AE31a,3005,TRUE,,,,TRUE,zwbas_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935702,,,2,,,
DSG_CanCcp,zwbas_CCP1_AE31a_AVERAGE,0,416,8,Grad KW,2,zwbas_CCP1_AE31a,3005,TRUE,,,,TRUE,zwbas_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936096,,,3,,,
DSG_CanCcp,zwgru_CCP1_AE31a,0,23,8,Grad KW,2,zwgru_CCP1_AE31a,3005,TRUE,,,,TRUE,zwgru_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935703,,,2,,,
DSG_CanCcp,zwgru_CCP1_AE31a_AVERAGE,0,417,8,Grad KW,2,zwgru_CCP1_AE31a,3005,TRUE,,,,TRUE,zwgru_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936097,,,3,,,
DSG_CanCcp,zwist_CCP1_AE31a,0,24,8,Grad KW,2,zwist_CCP1_AE31a,3005,TRUE,,,,TRUE,zwist_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935704,,,2,,,
DSG_CanCcp,zwist_CCP1_AE31a_AVERAGE,0,418,8,Grad KW,2,zwist_CCP1_AE31a,3005,TRUE,,,,TRUE,zwist_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936098,,,3,,,
